00058963   go5f       哲理
00058964   go61       招牌
00058965   go61       搶閘
00058966   go6o       抬轎
00058967   go6r       拈鬮
00058968   go7o       拾回
00058969   go8        損
00058970   go8        撌
00058971   go8        把兄弟
00058972   go8c       搭配
00058973   go8n       扣分
00058974   go9e       扣上
00058975   go9e       搭上
00058976   goa        招人
00058977   goa        哲人
00058978   goa        搶人
00058979   goa        搶入
00058980   goa        拗口令
00058981   goa/       搶修
00058982   goa        掛號信
00058983   goa0       搶進
00058984   goa1       拘儒
00058985   goa8       招供
00058986   goa8       招領
00058987   goa8       抬價
00058988   goa8       搶價
00058989   goa8       搶貨
00058990   goaf       扣住
00058991   goaf       括住
00058992   goai       招集
00058993   goak       搶食
00058994   goao       搶佔
00058995   goao       搭售
00058996   goap       捨命
00058997   goas       攜伴
00058998   goay       搭伙
00058999   gob        扯嗓子
00059000   gobg       扣子
00059001   gobj       招了
00059002   gobo       摘句
00059003   gobx       招承
00059004   goc        挹
00059005   goc        掛號處
00059006   gocz       扣應
00059007   god        抗戰時
00059008   godp       抗戰時期
00059009   godx       招數
00059010   goe.       招待
00059011   goe.       拾得
00059012   goe.       搞得
00059013   goe.       捨得
00059014   goe5       招式
00059015   goe8       抬頭
00059016   goe9       擱下
00059017   goe;       招魂
00059018   goea       招徠
00059019   goen       搶到
00059020   goen       招到
00059021   goex       招致
00059022   goex       搶救
00059023   goex       搭救
00059024   goex       拘役
00059025   gof        挑戰者
00059026   gof,       搶劫
00059027   gof.       拘執
00059028   gof5       搭載
00059029   gof8       招贅
00059030   gof9       搶走
00059031   gof9       抬走
00059032   gof;       扣去
00059033   gof;       捨去
00059034   gofa       攜款
00059035   gofb       招考
00059036   gofb       搞垮
00059037   gofc       抬起
00059038   gofc       拾起
00059039   gofc       搞起
00059040   gofc       搭起
00059041   gofx       據報
00059042   gog        招手
00059043   gog        搶手
00059044   gog        撂手
00059045   gog        攜手
00059046   gog.       撒哈拉
00059047   gog1       拘押
00059048   gog1       扣押
00059049   gog6       拘捕
00059050   gog7       搭擋
00059051   gog9       拘提
00059052   goge       扣抵
00059053   gogl       摳摟
00059054   gogo       拮据
00059055   gogq       招攬
00059056   gogs       扣掉
00059057   gogt       搶掠
00059058   gogw       招搖
00059059   gogx       拾掇
00059060   gogxx      撒哈拉沙漠
00059061   gogy       招撫
00059062   goh/       掩口而笑
00059063   goh5       搞成
00059064   goh5       搭成
00059065   goh8       招兵
00059066   gohk       招展
00059067   goi        操
00059068   goi5       搭機
00059069   goi7       搭檔
00059070   goia       招來
00059071   goij       搭棚
00059072   goio       拘束
00059073   goio       攜槍
00059074   goir       抬槓
00059075   goit       招標
00059076   goit       拘禁
00059077   goj        捐
00059078   gojc       搞亂
00059079   gojr       搭腔
00059080   gojx       招股
00059081   gojx       抬愛
00059082   gok        接單率
00059083   gok        招呼站
00059084   gok7       招福
00059085   goki       捨棄
00059086   goko       招商
00059087   goko       抬高
00059088   goko       招禍
00059089   gokq       招親
00059090   gokq       搶親
00059091   goks       招辦
00059092   goku       拘禮
00059093   golg       搞好
00059094   golg       搭好
00059095   golt       搶嫌
00059096   golx       招收
00059097   gom.       拾零
00059098   gom0       搶運
00059099   gom9       搞定
00059100   gomf       搪塞
00059101   gomi       搶案
00059102   goml       招安
00059103   gomo       攜同
00059104   gomo       搭客
00059105   gon        拐
00059106   gon        捌
00059107   gon        剚
00059108   gon        打哈欠
00059109   gonf       搶鮮
00059110   gonz       招怨
00059111   goo        操
00059112   goo        撣
00059113   goo        打哈哈
00059114   goo        打哆嗦
00059115   goo        打噴嚏
00059116   goo        指戰員
00059117   goo0       拾遺
00059118   goo        換口味
00059119   goog       招呼
00059120   gooi       操
00059121   goon       搶嘴
00059122   gooo       哲嗣
00059123   gooq       括號
00059124   goos       撣
00059125   gop        揖
00059126   gop2       招降
00059127   gop6       抗戰期間
00059128   gopa       搶險
00059129   gopb       招聘
00059130   gopi       扣除
00059131   gopi       摘除
00059132   gopk       拘限
00059133   gopx       摘取
00059134   gopx       拾取
00059135   gor        事
00059136   gor        挹
00059137   gor        剚
00059138   gor        挑戰書
00059139   gor0       括弧
00059140   gor0       搭建
00059141   gor1       招引
00059142   gor3       搶匪
00059143   gor7       拘留
00059144   gor7       扣留
00059145   gor8       招賢
00059146   gorc       挹
00059147   gorn       剚
00059148   gort       扣緊
00059149   goru       搶盡
00059150   gorx       搶攻
00059151   gos        撣
00059152   gos1       攜帶
00059153   gosf       搶在
00059154   gosf       擱在
00059155   got,       攜幼
00059156   got9       撥號網路
00059157   gotq       搶光
00059158   gott       撥號網絡
00059159   gotu       摘編
00059160   gotx       搭線
00059161   gotx       拾級
00059162   gotx       括線
00059163   gotx       扣繳
00059164   gou,       招募
00059165   gou3       攜眷
00059166   gouc       摘花
00059167   goud       搶著
00059168   gouq       拾荒
00059169   gouz       招惹
00059170   gov        哲夫
00059171   gov.       搶奪
00059172   govc       搭乘
00059173   govd       拈香
00059174   gove       招租
00059175   govo       撟舌
00059176   govq       扣稅
00059177   govz       拾穗
00059178   gowf       抬舉
00059179   gowg       哲學
00059180   goww       招出
00059181   goww       抬出
00059182   gox5       擱淺
00059183   gox5       扣減
00059184   goxc       拘泥
00059185   goxf       搶灘
00059186   goxq       拾沈
00059187   goxx       搶殺
00059188   goz        挑戰性
00059189   gozo       搞惦
00059190   gp         擲
00059191   gp         挕
00059192   gp/,       攝篆
00059193   gp/0       擠迫
00059194   gp/6       撫躬自問
00059195   gp1        撕
00059196   gp1.       揖謝
00059197   gp11       搖身一變
00059198   gp1k       揖讓
00059199   gp2e       攝生
00059200   gp2n       抑制
00059201   gp40       擲還
00059202   gp5f       攝理
00059203   gp6m       抓取軟體
00059204   gp6u       挪開
00059205   gp7r       排除異己
00059206   gp8        撕
00059207   gp8        揕
00059208   gp8        掑
00059209   gp81       撕
00059210   gp8q       擠兌
00059211   gp9        抑止
00059212   gp9e       擠上
00059213   gp;        手鬆
00059214   gpa        擠入
00059215   gpa        攝入
00059216   gpa,       攝像
00059217   gpa        擠人
00059218   gpa0       擠進
00059219   gpad       挪借
00059220   gpae       抑低
00059221   gpb        摘取了
00059222   gpb/m      摘取了皇冠上的明珠
00059223   gpbj       拉長了臉
00059224   gpd        攝取量
00059225   gpd/       攝影
00059226   gpd9       抑是
00059227   gpdi       擲果
00059228   gpe        抽取式
00059229   gpe5       抑或
00059230   gpe9       擲下
00059231   gpe;       攝魂
00059232   gpen       擠到
00059233   gpen       挪到
00059234   gpeqq      抽取式硬碟
00059235   gpev       提防惡犬
00059236   gpex       攝政
00059237   gpf;       攝去
00059238   gpfa       挪款
00059239   gpfc       擲地
00059240   gpg/       抑揚
00059241   gpgj       抓耳撓腮
00059242   gpgn       揶揄
00059243   gpgp       揖揖
00059244   gpgs       擠掉
00059245   gph2       揚長避短
00059246   gph5       擠成
00059247   gph5       揶威
00059248   gph5       挪威
00059249   gphf       擠壓
00059250   gphf       揚長而去
00059251   gphl       投其所好
00059252   gphm       擦身而過
00059253   gphr       抽身而退
00059254   gphw       挺身而出
00059255   gpi/       抑鬱
00059256   gpik       撤職查辦
00059257   gpim       抓取檔案
00059258   gpix       擲梭
00059259   gpj        撱
00059260   gpje       抑且
00059261   gpk        掁
00059262   gpk        折射率
00059263   gpl        揕
00059264   gplb       擠奶
00059265   gpm        探險家
00059266   gpmf       挪用
00059267   gpmo       揖客
00059268   gpp        攝
00059269   gpp        揶
00059270   gpp        擠身
00059271   gpp        探險隊
00059272   gppp       攝
00059273   gppx       攝取
00059274   gpq        揕
00059275   gpq        挖耳朵
00059276   gpq        掏耳朵
00059277   gpql       揕
00059278   gpr5       攝氏
00059279   gprp       撒隆巴斯
00059280   gps        撱
00059281   gps,g      採取有力措施
00059282   gpsj       撱
00059283   gpsk       披髮左衽
00059284   gpt        打耳光
00059285   gpt        摑耳光
00059286   gpt,       拉斯維加
00059287   gpt,p      拉斯維加斯
00059288   gpu.       擲瓶
00059289   gpus       排除萬難
00059290   gpv,       挪動
00059291   gpvf       揖拜
00059292   gpvn       挪移
00059293   gpwk       推陳出新
00059294   gpww       擠出
00059295   gpww       挪出
00059296   gpx        掫
00059297   gpx0       掩耳盜鈴
00059298   gpxa       擠滿
00059299   gq         拓
00059300   gq,        抗力
00059301   gq/        把風的
00059302   gq/0       拓邊
00059303   gq15       抗議
00059304   gq1u       抗論
00059305   gq2o       抗告
00059306   gq5        手風琴
00059307   gq55       擋風玻璃
00059308   gq69       投石問路
00059309   gq7o       挽回
00059310   gq;        手風
00059311   gqa8       攬貨
00059312   gqaf       挽住
00059313   gqap       抗命
00059314   gqbe       攪勻
00059315   gqc        採石廠
00059316   gqca       抗病
00059317   gqd        抗日
00059318   gqds       抗旱
00059319   gqdx       抗暴
00059320   gqe.       攬得
00059321   gqe3       拓殖
00059322   gqej       抗衡
00059323   gqej       抗行
00059324   gqeq/      搬磚頭砸自己的腳
00059325   gqex       挽救
00059326   gqf        拓土
00059327   gqf        採石場
00059328   gqf.       抗毒
00059329   gqfc       拓地
00059330   gqfc       抗老
00059331   gqfy       抗熱
00059332   gqg        挽手
00059333   gqgd       捕風捉影
00059334   gqgr       抗拒
00059335   gqgs       攪拌
00059336   gqgx       攪擾
00059337   gqgx       掀風播浪
00059338   gqhk       拓展
00059339   gqho       攪局
00059340   gqht       抗原
00059341   gqhw       撓屈
00059342   gqi        抽風機
00059343   gqie       拓本
00059344   gqif       攬權
00059345   gqiv       拓樸
00059346   gqj        抓破臉
00059347   gqj,       攬勝
00059348   gqjc       攪亂
00059349   gqjf       拓墾
00059350   gqjj       抗爭
00059351   gqkk       抗衰
00059352   gqks       抗辯
00059353   gqks       挽袖
00059354   gqku       抗禮
00059355   gqkx       抗敵
00059356   gqm.       抗寒
00059357   gqm.       拓寬
00059358   gqmk       抗震
00059359   gqmo       攬客
00059360   gqmr       抗雪
00059361   gqmu       抗體
00059362   gqo5       抗戰
00059363   gqp        招風耳
00059364   gqpo       挽髻
00059365   gqq06      打破砂鍋問到底
00059366   gqq1       拓碑
00059367   gqq;       抗風
00059368   gqqj       搬磚砸腳
00059369   gqqs       攪碎
00059370   gqr5       拋磚引玉
00059371   gqr7       挽留
00059372   gqrp       拓印
00059373   gqt0       打破紀錄
00059374   gqtv       打破常規
00059375   gqtw       抗縐
00059376   gqud       挽著
00059377   gquo       拓落
00059378   gquq       拓荒
00059379   gqv,       攪動
00059380   gqvb       攬秀
00059381   gqvo       攪和
00059382   gqw        找碴兒
00059383   gqw        採礦學
00059384   gqx        投
00059385   gqx        抗水
00059386   gqx8       抗洪
00059387   gqxc       攪混
00059388   gqxj       抗潮
00059389   gqxy       抗濕
00059390   gqy        挑
00059391   gqy        抗火
00059392   gqy        撿破爛
00059393   gqyy       抗炎
00059394   gr         扛
00059395   gr,        打群架
00059396   gr.        搦
00059397   gr.        撏
00059398   gr.8       捨己為公
00059399   gr.a       捨己為人
00059400   gr/        捃
00059401   gr/a       推己及人
00059402   gr/o       捃
00059403   gr0        揵
00059404   gr0        打牙祭
00059405   gr1        掃
00059406   gr1        挋
00059407   gr1        拂
00059408   gr1        把
00059409   gr1        攬
00059410   gr11       挋
00059411   gr14       拒諫
00059412   gr18       拒讀
00059413   gr19       控訴
00059414   gr1c       把
00059415   gr1i       手工調整
00059416   gr1o       控詞
00059417   gr1q       攬
00059418   gr2n       控制
00059419   gr2o       控告
00059420   gr3        摃
00059421   gr36       扛鼎
00059422   gr38       摃
00059423   gr43       控罪
00059424   gr4o       控點
00059425   gr4x       打印墨水
00059426   gr5        抿
00059427   gr5        扺
00059428   gr5        手民
00059429   gr5.       控球
00059430   gr6m       搜尋軟體
00059431   gr8        撰
00059432   gr8        摃
00059433   gr9        擴建路
00059434   gr;        打印台
00059435   gra        抉
00059436   gra        找工作
00059437   gra        掉書袋
00059438   gra.       拒付
00059439   grb        拂
00059440   grb        搦
00059441   grb        拒馬
00059442   grb.       搦
00059443   grb        掉書包
00059444   grb        手巧
00059445   grb1       拂
00059446   grbx       控馭
00059447   grc        把
00059448   grc        撰
00059449   grc8       撰
00059450   grd        揠
00059451   grd        手書
00059452   grd        掃帚星
00059453   grdl       揠
00059454   gre        抵
00059455   gre        扺
00059456   gre5       扺
00059457   grea       捨己救人
00059458   grea       捨己從人
00059459   gree       抵
00059460   grep       控御
00059461   grf        揵
00059462   grf0       揵
00059463   grf0       披堅執銳
00059464   grf9       拒赴
00059465   grg6       拒捕
00059466   grgi       搓揉
00059467   grgr       扶弱抑強
00059468   grgr       抑強扶弱
00059469   grh        拘留所
00059470   grh5       搓成
00059471   grh9       拒斥
00059472   gri        打印機
00059473   grix       搓板
00059474   grj        抿
00059475   grj5       抿
00059476   grjx       控股
00059477   grk        拫
00059478   grkx       拒敵
00059479   grl        撰
00059480   grl        揠
00059481   grm        掃
00059482   grm        拂
00059483   grm1       掃
00059484   grmdf      攝氏寒暑表
00059485   grnr       扛龜
00059486   gro        摳
00059487   gro        捃
00059488   gro        搜尋器
00059489   gro        擴張器
00059490   groo       摳
00059491   grp        抑
00059492   grp        撖
00059493   grp        手印
00059494   grpx       撖
00059495   grq        攬
00059496   grr        拒
00059497   grr        撏
00059498   grr.       撏
00059499   grru       搜尋引擎
00059500   grs        扭
00059501   grtc       拒絕
00059502   grtf       打退堂鼓
00059503   grtx       拒繳
00059504   gru        手工業
00059505   gru        手工藝
00059506   gruo       手工藝品
00059507   grv        扛夫
00059508   grva       損己利人
00059509   grx        捸
00059510   grx        撖
00059511   grxy       拯民水火
00059512   gs         擇
00059513   gs,        拋
00059514   gs.        拔
00059515   gs.        扰
00059516   gs/        挺難的
00059517   gs/,       抽筋
00059518   gs/5       抽籤
00059519   gs/d       抽簪
00059520   gs/f       抖筆
00059521   gs0        扙
00059522   gs0        指南針
00059523   gs1        抪
00059524   gs1        拵
00059525   gs1g       拵
00059526   gs1o       抽調
00059527   gs3        搷
00059528   gs38       搷
00059529   gs4l       擇要
00059530   gs4o       抽點
00059531   gs5        撠
00059532   gs6        撲克牌
00059533   gs6        指南車
00059534   gs6.       掉轉
00059535   gs6u       摔開
00059536   gs6u       抖開
00059537   gs6v       抽獎
00059538   gs7        撗
00059539   gs7o       抽回
00059540   gs8        拱
00059541   gs8        撗
00059542   gs8        搷
00059543   gs8c       擇配
00059544   gs8p       擇鄰
00059545   gs9        指南路
00059546   gs91h      指南路一段
00059547   gs92h      指南路二段
00059548   gs93h      指南路三段
00059549   gs9x       摔跤
00059550   gsa        掉入
00059551   gsa        持有人
00059552   gsa,       抽像
00059553   gsa        擁有人
00059554   gsa/       摔傷
00059555   gsa0       掉進
00059556   gsa;       擇偶
00059557   gsan       摔倒
00059558   gsb        手翰
00059559   gsbc       掉包
00059560   gsbe       拌勻
00059561   gsbg       撣子
00059562   gsbj       掉了
00059563   gsc        拋
00059564   gsc        扰
00059565   gsc,       拋
00059566   gsc.       扰
00059567   gsc1       擇席
00059568   gsd        措
00059569   gsd        撠
00059570   gsd5       撠
00059571   gse        撗
00059572   gse        拑
00059573   gse        擇一
00059574   gse        攜帶式
00059575   gse        攜帶型
00059576   gse8       撗
00059577   gse8       抽頭
00059578   gse8       掉頭
00059579   gse9       掉下
00059580   gse9       摔下
00059581   gse;       掉魂
00059582   gsec       摔死
00059583   gsej       捍衛
00059584   gsen       摔到
00059585   gsep       捍御
00059586   gsf        攤
00059587   gsf        搆
00059588   gsf        持有者
00059589   gsf        擁有者
00059590   gsf9       抽走
00059591   gsf;       抽去
00059592   gsfb       抽考
00059593   gsfk       摔壞
00059594   gsfo       擇吉
00059595   gsg        拵
00059596   gsg        挬
00059597   gsg        挺難搞
00059598   gsg7       抽搐
00059599   gsgj       抽打
00059600   gsgj       摔打
00059601   gsgl       抖摟
00059602   gsgr       捍拒
00059603   gsgs       摔掉
00059604   gsgv       掉換
00059605   gsgv       抽換
00059606   gsgw       抽插
00059607   gsgx       抖擻
00059608   gshl       抽屜
00059609   gsi        揲
00059610   gsie       抽查
00059611   gsij       搜索枯腸
00059612   gsio       捍格
00059613   gsix       抽樣
00059614   gsj        撒
00059615   gsjx       撒
00059616   gsk        攮
00059617   gskx       擇交
00059618   gsl        拋
00059619   gsl        揲
00059620   gsl        抴
00059621   gsli       揲
00059622   gsm        搆
00059623   gsm        揇
00059624   gsm        挬
00059625   gsm        抪
00059626   gsm        撒
00059627   gsm        托勒密
00059628   gsm1       抪
00059629   gsmf       搆
00059630   gsmg       挬
00059631   gsmr       抽空
00059632   gsms       揇
00059633   gsn        摔角
00059634   gsnt       排難解紛
00059635   gso        攤
00059636   gso        攮
00059637   gso        搜索器
00059638   gso9       掛在口上
00059639   gsof       攤
00059640   gsok       攮
00059641   gson       拌嘴
00059642   gsou       抽噎
00059643   gsp        抽身
00059644   gsp,       掉隊
00059645   gsp2       探囊取物
00059646   gsp8       擇其
00059647   gspgv      捷克斯拉夫
00059648   gspj       擇期
00059649   gspx       抽取
00059650   gsq/       抽砂
00059651   gsqs       摔碎
00059652   gsqx       摔破
00059653   gsru       搜索引擎
00059654   gss        揇
00059655   gss        打鞦韆
00059656   gssc       插翅難飛
00059657   gssy       撣灰
00059658   gstt       抽絲
00059659   gstx       投鞭斷流
00059660   gsu/       抽芽
00059661   gsuo       掉落
00059662   gsuo       摔落
00059663   gsux       捍蔽
00059664   gsv        搆
00059665   gsv,       抖動
00059666   gsv,       抽動
00059667   gsvo       拌和
00059668   gsvo       掉舌
00059669   gsvq       抽稅
00059670   gsww       抽出
00059671   gsww       抖出
00059672   gsx        技
00059673   gsx        撒
00059674   gsx        拔
00059675   gsx        抽水
00059676   gsx.       拔
00059677   gsx        擦乾淨
00059678   gsxk       抽泣
00059679   gsxx       折戟沉沙
00059680   gsy        拻
00059681   gsyf       抽煙
00059682   gt         擦
00059683   gt,        拗
00059684   gt/        抄
00059685   gt/        撐
00059686   gt/l       操縱自如
00059687   gt0h       持續發展
00059688   gt1        接續詞
00059689   gt1j       探幽訪勝
00059690   gt2        接線生
00059691   gt4        攩
00059692   gt5        拋繡球
00059693   gt7        擋
00059694   gt7        折線圖
00059695   gt8        手續
00059696   gt8n       擦粉
00059697   gt9        抄小路
00059698   gta        撩人
00059699   gta/       擦傷
00059700   gtef       持續下去
00059701   gteih      拒絕往來戶
00059702   gtf;       擦去
00059703   gtfa       提綱挈領
00059704   gtfc       掠地
00059705   gtfc       撩起
00059706   gtfp       持續增長
00059707   gtg        撐
00059708   gtg        手掌
00059709   gtg5       擦拭
00059710   gtgs       擦掉
00059711   gtgt       掠掠
00059712   gtgx       撩撥
00059713   gth0       拾級而登
00059714   gth9       拾級而上
00059715   gthf       擔當不起
00059716   gthg       寸絲不掛
00059717   gtia       持續攀升
00059718   gtif       擦棒
00059719   gtj        捎
00059720   gtj        手絹
00059721   gtj        括約肌
00059722   gtjc       撩亂
00059723   gtk        持續音
00059724   gtkq       擦亮
00059725   gtm        撐
00059726   gtm        擋
00059727   gtm        攩
00059728   gtm0       掠過
00059729   gtm4       攩
00059730   gtm7       擋
00059731   gtmg       撐
00059732   gtnu       抽絲剝繭
00059733   gtpa       持續降低
00059734   gtpx       掠取
00059735   gtr        手續費
00059736   gtrla      手續費收入
00059737   gtrp       捺印
00059738   gtsc       擦乾
00059739   gtsf       擦鞋
00059740   gtui       擦藥
00059741   gtuv       掠美
00059742   gtv,       撩動
00059743   gtv.       掠奪
00059744   gtw        指紋學
00059745   gtx        手紋
00059746   gtx.       拖網漁船
00059747   gtxo       掠治
00059748   gtxq       擦洗
00059749   gtxs       擦汗
00059750   gtxs       擦油
00059751   gtxt       持續減少
00059752   gtz        持續性
00059753   gu         摒
00059754   gu/        挺美的
00059755   gu/vk      折舊及耗竭
00059756   gu0        攃
00059757   gu0d       拼錯
00059758   gu0t       攃
00059759   gu1        接著說
00059760   gu2        掩蔽物
00059761   gu3        採花賊
00059762   gu3o       拼貼
00059763   gu5        才藝班
00059764   gu5.       搔首弄姿
00059765   gu51       按道理說
00059766   gu51       按道理講
00059767   gu6i       披荊斬棘
00059768   gu6k       拼裝
00059769   gu7        描
00059770   gu7        擲
00059771   gu7        揂
00059772   gu7        撙
00059773   gu7f       擇善固執
00059774   gu7i       指導思想
00059775   gu7o       拼圖
00059776   gu8        搤
00059777   gu8k       撲朔迷離
00059778   gu8u       搤
00059779   gu9t       才藝卓絕
00059780   gu9x       抽薪止沸
00059781   gu;        手藝
00059782   gu;        打蒼蠅
00059783   gu;        拍蒼蠅
00059784   gua        搭
00059785   gua        搽
00059786   gua        擭
00059787   guai       搽
00059788   guao       搭
00059789   guap       拚命
00059790   guax       擭
00059791   gub        擏
00059792   gubj       拼了
00059793   gubx       擏
00059794   guc        捲
00059795   guc        手卷
00059796   gucc       拚比
00059797   gud        摸
00059798   gud        擖
00059799   gud3       招惹是非
00059800   gudl       擖
00059801   gudv       摸
00059802   gue        找對頭
00059803   gue        揭幕式
00059804   gue        擺花街
00059805   gue        振華街
00059806   guec       拚死
00059807   guee4      損益平衡點
00059808   guef,      掛羊頭賣狗肉
00059809   guey       抱薪救火
00059810   guf        搓
00059811   guf        攁
00059812   guf        拓荒者
00059813   guf        拾荒者
00059814   guf        損益表
00059815   gufe       揚善去惡
00059816   gufk       攁
00059817   gufk       技藝教育
00059818   gufr       搓
00059819   gufr       技藝超群
00059820   gug.       拚搏
00059821   gug7       摒擋
00059822   gugs       抗美援朝
00059823   guh5       拼成
00059824   guhr       寸草不留
00059825   gui        搽
00059826   gui        擛
00059827   guj        搠
00059828   guj        揃
00059829   gujn       揃
00059830   gujp       揠苗助長
00059831   gujz       擔驚受怕
00059832   guk        攁
00059833   guk        拉薩市
00059834   gukd       拼音
00059835   guki       摒棄
00059836   gul        擖
00059837   gum        撲
00059838   gum        押對寶
00059839   gum0       拼過
00059840   gumaf      據業內人士分析
00059841   gumg       拼字
00059842   gun        揃
00059843   guo        搭
00059844   guo        指導員
00059845   guo        挺美呀
00059846   guo        挺美啊
00059847   guo        挺美吧
00059848   gupi       摒除
00059849   guqem      摸著石頭過河
00059850   gur        搓
00059851   gur        搛
00059852   gur9v      打落牙齒和血吞
00059853   gurt       搛
00059854   gus        拌
00059855   gus        擛
00059856   gusi       擛
00059857   gut        搛
00059858   gut        攃
00059859   guu        拼
00059860   guu        撲
00059861   guu        掽
00059862   guu        搤
00059863   guu        掃落葉
00059864   guu;       打草驚蛇
00059865   guud       掄著
00059866   guus       才華蓋世
00059867   guuu       掽
00059868   guuu       拈花惹草
00059869   guuv       撲
00059870   guv        摸
00059871   guv        撲
00059872   guv        捲
00059873   guv        打草稿
00059874   guvc       捲
00059875   guvd       寸草春暉
00059876   guvh       握拳透爪
00059877   guw        搠
00059878   guwj       搠
00059879   guww       拼出
00059880   gux        擭
00059881   gux        擏
00059882   gux,       打落水狗
00059883   gux;       拼法
00059884   guxa       拼湊
00059885   guz        抗藥性
00059886   gv         扶
00059887   gv,        手動
00059888   gv,        推動力
00059889   gv/        投稿箱
00059890   gv/        挺香的
00059891   gv/.       撲的
00059892   gv/a       撲簌
00059893   gv/u       換算
00059894   gv/u       撲鼻
00059895   gv0        摦
00059896   gv1        插
00059897   gv1        括
00059898   gv1        扦
00059899   gv1o       括
00059900   gv1w       插
00059901   gv23       挨靠
00059902   gv3        摫
00059903   gv3q       摫
00059904   gv4        搶奪罪
00059905   gv4t       換票
00059906   gv55       換班
00059907   gv6        攆
00059908   gv6        換車
00059909   gv6        挨門
00059910   gv61       摸牌
00059911   gv6k       換裝
00059912   gv7o       換回
00059913   gv8        撩
00059914   gv88       扶貧
00059915   gv8t       撩
00059916   gv9c       扶乩
00059917   gv9e       換上
00059918   gva        挾
00059919   gva        揍
00059920   gva        扷
00059921   gva        掭
00059922   gva.       扶侍
00059923   gva/       撟
00059924   gva0       換人
00059925   gva1       撰稿人
00059926   gva2       擴大化
00059927   gva5       挨餓
00059928   gvaa       挾
00059929   gvaf       扶住
00059930   gvan       撲倒
00059931   gvao       撟
00059932   gvao       換個
00059933   gvaz       掭
00059934   gvb        挎
00059935   gvb0       撲通
00059936   gvbj       換了
00059937   gvbq       扶疏
00059938   gvc        托
00059939   gvc        掩
00059940   gvc        撬
00059941   gvc        扥
00059942   gvc8       換氣
00059943   gvca       扶病
00059944   gvcc       撬
00059945   gvce       摸底
00059946   gvcx       揆度
00059947   gvd        掩
00059948   gvd        揰
00059949   gvd        撦
00059950   gvdc       掩
00059951   gvdf       揰
00059952   gve        揍
00059953   gve        捺
00059954   gve        掎
00059955   gve        挎
00059956   gve.       換得
00059957   gve        摦
00059958   gve        揆一
00059959   gve0       摦
00059960   gve        抓大頭
00059961   gve2k      擴大再生產
00059962   gve9       扶正
00059963   gveb       挎
00059964   gvej       掎
00059965   gvej       換行
00059966   gven       摸到
00059967   gven       換列
00059968   gven       換到
00059969   gvet       捺
00059970   gvex       撲救
00059971   gvf        捧
00059972   gvf        揰
00059973   gvf        捶
00059974   gvf        撦
00059975   gvf        投稿者
00059976   gvf        挺香艷
00059977   gvfc       扶起
00059978   gvfd       撦
00059979   gvg        扶手
00059980   gvg        換手
00059981   gvg.       扶持
00059982   gvg0       扶掖
00059983   gvg1       插科打諢
00059984   gvga       挨揍
00059985   gvgj       挨打
00059986   gvgs       換掉
00059987   gvgv       摸摸
00059988   gvgw       扶搖
00059989   gvh        挨戶
00059990   gvh0       挨近
00059991   gvh2       據我所知
00059992   gvh5       換成
00059993   gvh8       換頁
00059994   gvhl       投我所好
00059995   gvhp       撲面
00059996   gvi        扶木
00059997   gvi        挑大樑
00059998   gvi        捲動棒
00059999   gvi        擴大機
00060000   gvi/       扶梯
00060001   gvi3       扶植
00060002   gvi5       換機
00060003   gvia       換來
00060004   gvj        掎
00060005   gvj,       扶助
00060006   gvj/       摸彩
00060007   gvk1       換新
00060008   gvl        掩
00060009   gvl        捼
00060010   gvm        掩
00060011   gvm        按規定
00060012   gvm0       換過
00060013   gvm0       挨過
00060014   gvma       扶靈
00060015   gvmj       換骨
00060016   gvmo       換帖
00060017   gvmr       撲空
00060018   gvn        摸魚
00060019   gvnc       扶危
00060020   gvo        括
00060021   gvo        撟
00060022   gvo        手稿
00060023   gvo        振動器
00060024   gvo        撰稿員
00060025   gvo        擴大器
00060026   gvo;       撲嗤
00060027   gvob       挨罵
00060028   gvoj       摸哨
00060029   gvp        手套
00060030   gvp        擴大其
00060031   gvp.       換防
00060032   gvp1       捨我其誰
00060033   gvpx       換取
00060034   gvq        摫
00060035   gvq        打秋風
00060036   gvr.       扶弱
00060037   gvrf       換匯
00060038   gvsq       撲克
00060039   gvst       摸索
00060040   gvt        捺
00060041   gvt        撩
00060042   gvt.       換約
00060043   gvu        捶
00060044   gvud       扶著
00060045   gvud       挨著
00060046   gvuf       捶
00060047   gvui       換藥
00060048   gvuj       撲朔
00060049   gvuk       扶養
00060050   gvv        揍
00060051   gvv        攆
00060052   gvv6       攆
00060053   gvva       揍
00060054   gvvc       換毛
00060055   gvvc       換乘
00060056   gvvf       換稱
00060057   gvvg       換季
00060058   gvw        插
00060059   gvx5       撲滅
00060060   gvxa       撲滿
00060061   gvxi       扶桑
00060062   gvxq       換洗
00060063   gvxx       撲殺
00060064   gvy        揪
00060065   gvz        掭
00060066   gvz        換心
00060067   gw         插
00060068   gw.8       提出資料
00060069   gw.o       搖船
00060070   gw/        哲學系
00060071   gw/        提出的
00060072   gw/;       搗鬼
00060073   gw/f       拙筆
00060074   gw/f       掘筆
00060075   gw/u       搖籃
00060076   gw/u       掐算
00060077   gw0.       搖鈴
00060078   gw05       掏錢
00060079   gw0d       插錯
00060080   gw1        揣
00060081   gw15       拙誠
00060082   gw19       捷興一路
00060083   gw1e       捷興一街
00060084   gw1o       插話
00060085   gw2e       捷興二街
00060086   gw3q       拙見
00060087   gw4e       提出要求
